PRMName,Name,x,y,Type,Type_ID,InitialStorage,InitialStorageMID,InitialStorageMID_text,AreaCapFactor,AreaCapFactorMID,AreaCapFactorMID_text,EndingStorage,EndingStorageMID,EndingStorageMID_text,EndingStorageMethod,EvaporationRatePathname,EvaporationRatePathnameMID,EvaporationRatePathnameMID_text,ElevationAreaCapacityPathname,ElevationAreaCapacityPathnameMID,ElevationAreaCapacityPathnameMID_text,AuthorID,AuthorName_text,Categories,Categories_text,Description
Int: Blythe,INT Blythe,-12795364.37,4021492.628,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,,,DAU 333-347 Ind/Interior Res/Comm
Int: Castaic,INT CLWA,-13191355.48,4100536.478,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,,,DAU 83 Ind/Interior Res/Comm Demand
Int: CityofFresno,INT FRESN,-13338264.09,4404663.136,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,4,,DAU 233 interior urban
Int: Coachella,INT: COACH,-12941288.16,3994740.636,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,,,DAU 348; 349 Ind/Interior Res/Comm Demand
Int: CVPM10,INT CVPM10,-13454540.91,4455513.446,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,3,,100% of DAU 216; interior
Int: CVPM11,INT CVPM11,-13471808.19,4541584.045,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,3,,100% of DAU 205 & 206; interior
Int: CVPM12,INT CVPM12,-13458558.8,4510057.877,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,3,,100% of DAU 208; interior
Int: CVPM13,INT CVPM13,-13397139.42,4459084.67,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,3,,100% of DAU 210 & 213; Interior
Int: CVPM14,INT CVPM14,-13384162.82,4345827.526,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,4,,100% of DAU 244 & 245; interior
Int: CVPM15,INT CVPM15,-13340875.62,4338746.591,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,4,,100% of DAU 238; 235; 237; 241; & 246; interior
Int: CVPM17,INT CVPM17,-13303021.35,4380627.653,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,4,,100% of DAU 236; 239 & 240; includes cities of Sanger; Selma; Reedley; and Dinuba; interior
Int: CVPM18,INT CVPM18,-13278063.68,4317690.606,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,4,,100% of DAU 242 & 243; includes cities of Visalia and Tulare; interior
Int: CVPM19,INT CVPM19,-13316074.81,4232886.193,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,4,,100% of DAU 255; 259 & 260; interior
Int: CVPM20,INT CVPM20,-13259618.61,4248736.596,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,4,,100% of DAU 256 & 257; includes cities of Delano and Wasco; interior
Int: CVPM21,INT CVPM21,-13243949.28,4178383,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,4,,100% of DAU 258 and 26; interior
Int: CVPM2,INT CVPM2,-13616899.83,4862990.293,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,,,Interior Urban demand node for 100% of DAU 142
Int: CVPM3,INT CVPM3,-13601833.18,4759079.604,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,1,,100% of DAU 163; interior
Int: CVPM4,INT CVPM4,-13572928.68,4735261.576,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,1,,100% of DAU 164; interior
Int: CVPM5,INT CVPM5,-13543328.5,4768931.045,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,2,,17% of DAU 159 & 168; 100% of 166 & 171; Interior
Int: CVPM6,INT CVPM6,-13586564.06,4639500.04,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,2,,100% of DAU 162; 9% of DAU 191; 40 & 41; interior
Int: CVPM8,INT CVPM8,-13491489.42,4633259.888,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,2,,100% of DAU 180; interior
Int: CVPM9,INT CVPM9,-13522997.62,4570402.521,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,2,,100% of DAU185; interior
Int: El Centro et,INT El Cen,-12852881.96,3896916.773,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,,,DAU 353-357 Ind/Interior Res/Comm Demand
Int: Mojave,INT MR,-12932432.57,4120535.297,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,,,DAU 308-332 Ind/Interior Res/Comm demand
Int: Redding,INTRedding,-13621335.1,4933974.05,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,1,,Redding Area demand is a  time series of monthly withdrawals from Shasta for surface water demand (DAU 141; 143.)
Int: Sacramento,INT SAC,-13452235.78,4703071.954,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,2,,Includes Placerville and Auburn (DAU 158; 161; 172; 173; 186).
Int: SB-SLO,INT SB-SLO,-13377431.48,4137273.211,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,4,,Only the SWP Imports are modeled (DAU 67; 68; 71; 74; 75)
Int: Stockton,INT STOCK,-13485175.91,4587568.623,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,2,,DAU 182 interior urban flows
Int: Yuba,INT YUBA,-13541856.8,4765774.234,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,,,Urban demand node for Yuba city et al. Includes Yuba City and parts of Butte Co. but not Plumas Co. surface water demand (DAU 159; 168)
IRes: Central MWD,IRes CMWD,-13120418.92,4033419.577,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,,,DAUs 87;89;90.92;96;114 and part of 100 - Urban Demand for Interior Res/Comm
IRes: Contra Costa,IRES  CC,-13247019.4,4865942.28,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,2,,Interior urban residential Part of DAU 46 and all of 192
IRes: EBMUD,IRES EBMUD,-13594092.16,4553326.765,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,,,EBMUD interior urban demand Parts of DAU 46 & 47
IRes: E&W MWD,IRes: EMWD,-13036848.72,3990956.003,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,,,DAU 98; 104; 110 - Urban Demand for Interior Res/Comm
IRes: Napa-Solano,IRES NAPA,-13591979.75,4624020.612,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,2,,Interior urban includes Napa & Solano Co. M&I surface water demand (DAU 191; 40 ; 41).
IRes: San Diego,IRes: SDWD,-12985866.36,3902775.04,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,,,DAU 120; 350; 351;352 - Urban Demand for Interior Res/Comm
IRes: San Francisco,IRES SF,-13616840.23,4524765.279,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,3,,Interior Urban Residential includes all of DAU 43
IRes: SBV,IRes: SBV,-13060629.2,4056270.349,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,,,DAU 308 & part of 100 - Urban Demand for Interior Res/Comm
IRes: SCV,IRES SCV,-13564648.51,4503579.613,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,3,,Interior Urban Residential This includes Santa Clara Valley WD; ACWD; and Alameda Zone 7 (All of DAU 44; 45 ; 62; plus part of DAU 47)
IRes: Ventura,IRES:VENT,-13251608.23,4086189.607,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,,,DAU 81 - Interior residential/commercial use
Iron Pumping Plant,Iron PMP,-12815471.71,4048919.703,Pump Plant Node,14,,,,,,,,,,,,,,,,,14,Randy Ritzema,5,,Formerly part of Colorado Pumping Plant - first pumping station along CRA
isolated facility PMP,ISOL F PMP,-13545863.15,4601973.235,Pump Plant Node,14,,,,,,,,,,,,,,,,,8,Brian Van Lienden,2,,Isolated Facility Pumping Plant
Julia Hinds Pumping Plant,JuliaH PMP,-12871708.32,3989502.846,Pump Plant Node,14,,,,,,,,,,,,,,,,,14,Randy Ritzema,5,,Formerly part of Colorado Pumping Plant - third pumping station along CRA
KernNWR,KernNWR,-13315627.01,4266072.513,Non-Standard Demand Node,13,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Kern NWR
LasPerillasPMP,LPerilPMP,-13348221.29,4279323.732,Pump Plant Node,14,,,,,,,,,,,,,,,,,7,Brad Newlin,4,,Las Perillas Pumping Plant
LBG PMP,LBGPMP,-13461968.42,4438453.154,Pump Plant Node,14,,,,,,,,,,,,,,,,,8,Brian Van Lienden,3,,Los Banos Grandes Pumping Plant
Los Vaqueros PMP,L Vaq PMP,-13550545.23,4557129.23,Pump Plant Node,14,,,,,,,,,,,,,,,,,8,Brian Van Lienden,2,,Los Vaqueros Pumping Plant
Mallard Slough PMP,MallSL PMP,-13573079.64,4584699.851,Pump Plant Node,14,,,,,,,,,,,,,,,,,8,Brian Van Lienden,2,,Mallard Slough Pumping Plant
Mendota Wildlife Area,MendRef,-13394067.67,4396769.905,Non-Standard Demand Node,13,,,,,,,,,,,,,,,,,8,Brian Van Lienden,3,,Mendota Wildlife Area
Mexico,Mexico,-12771051.49,3857386.101,Urban Demand Node,11,,,,,,,,,,,,,,,,,4,Mimi Jenkins,,,Colorado River excess
Mojave Power Plant,Mojave PWP,-13060451.56,4070430.51,Power Plant Node,15,,,,,,,,,,,,,,,,,7,Brad Newlin,,,East Branch SWP Power Plant
N1,N1,-13047646.26,4033148.542,Junction Node,9,,,,,,,,,,,,,,,,,6,Jay Lund,,,Junction node for SBMWD foothill feeder intertie
N2,N2,-13040474.32,4026127.244,Junction Node,9,,,,,,,,,,,,,,,,,6,Jay Lund,,,Junction node for SBVMWD foothill feedeer intertie
N3,N3,-13046461.2,4010401.354,Junction Node,9,,,,,,,,,,,,,,,,,6,Jay Lund,,,Junction near Lake Perris
N4,N4,-13027870.26,4000957.702,Junction Node,9,,,,,,,,,,,,,,,,,6,Jay Lund,,,Inland feeder junction
N5,N5,-13032645.74,3986390.52,Junction Node,9,,,,,,,,,,,,,,,,,6,Jay Lund,,,Node to route inland feeder around pumping plant
N6,N6,-13032281.79,3986487.936,Junction Node,9,,,,,,,,,,,,,,,,,6,Jay Lund,,,Diamond Valley lake forebay
N7,N7,-13213289.32,4121832.091,Junction Node,9,,,,,,,,,,,,,,,,,6,Jay Lund,,,Juntion node for untreated SWP water coming into Antelope Valley
Old River PMP,Old R PMP,-13533984.32,4563482.809,Pump Plant Node,14,,,,,,,,,,,,,,,,,8,Brian Van Lienden,2,,Old River Pumping Plant
ONeill PMP,ONeillPMP,-13474269.11,4452891.968,Pump Plant Node,14,,,,,,,,,,,,,,,,,13,Stacy Tanaka,3,,ONeill Pumping Plant
ONeill PWP,ONeillPWP,-13475081.67,4453102.859,Power Plant Node,15,,,,,,,,,,,,,,,,,13,Stacy Tanaka,3,,ONeill Power Plant
OSO Pumping Plant,OSO PMP,-13215978.6,4138378.957,Pump Plant Node,14,,,,,,,,,,,,,,,,,7,Brad Newlin,,,West Branch SWP Pumping Plant
Owens Valley 1 Power Plant,Owens1 PWP,-13197871.38,4500466.937,Power Plant Node,15,,,,,,,,,,,,,,,,,7,Brad Newlin,,,LAA System Power Plant
Owens Valley 2 Power Plant,Owens2 PWP,-13130616.95,4319517.542,Power Plant Node,15,,,,,,,,,,,,,,,,,7,Brad Newlin,,,LAA System Power Plant
Owens Valley Ag,OWENS AG,-13166602.1,4448311.219,Agricultural Demand Node,10,,,,,,,,,,,,,,,,,2,Andy Draper,,,Owens Valley Ag
Pearblossom Pumping Plant,PB PMP,-13126966.74,4097818.895,Pump Plant Node,14,,,,,,,,,,,,,,,,,7,Brad Newlin,,,East Branch SWP Pumping Plant
PixleyNWR,PixleyNWR,-13289883.95,4290533.397,Non-Standard Demand Node,13,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Pixley NWR
Required Delta Outflow,Req Delta,-13572871.18,4586517.78,Junction Node,9,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,2,,Required Delta Outflow
Sac East Refuges,Sac E Ref,-13553035.99,4730683.861,Non-Standard Demand Node,13,,,,,,,,,,,,,,,,,8,Brian Van Lienden,2,,Sacramento East Refuges
Sac West Refuges,Sac W Ref,-13587308.42,4742778.148,Non-Standard Demand Node,13,,,,,,,,,,,,,,,,,8,Brian Van Lienden,1,,Sacramento West Refuges
San Joaquin Refuges,SJoaqRef,-13491188.47,4525353.076,Non-Standard Demand Node,13,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,3,,San Joaquin Refuges
Sink C103,Sink C103,-13275616.08,4308927.877,Sink Node,12,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,California Aqueduct Boundary to Region 5
Sink C15,Sink C15,-13531675.84,4858504.596,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,1,,Local depletion DA12
Sink C161,Sink C161,-13100990.99,4001874.3,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,,,LAA sink
Sink C35,Sink C35,-13531675.84,4858504.596,Sink Node,12,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,Sink for M&I diversions from Bear River (Boardman Canal; Bear River Canal minus Sutter Canal Export to DSA 22; Combie Gold Hill Canal)
Sink C41,Sink C41,-13399689.53,4535836.851,Sink Node,12,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,Sink for M&I riparian diversions from Calaveras R. (CVGSM ID41)
Sink C49,Sink C49,-13275616.08,4308927.877,Sink Node,12,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Sink flow to account for monthly mismatch in deliveries and SWAP demands
Sink C52,Sink C52,-13275616.08,4308927.877,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Depletion from South Fork of Kings River
Sink C53,Sink C53,-13275616.08,4308927.877,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Depletion from Kings River
Sink C54,Sink C54,-13275616.08,4308927.877,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Depletion from Fresno Slough
Sink C56,Sink C56,-13275616.08,4308927.877,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Depletion from Kaweah River
Sink C58,Sink C58,-13275616.08,4308927.877,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Depletion from Tule River
Sink C689,Sink C689,-13275616.08,4308927.877,Sink Node,12,,,,,,,,,,,,,,,,,11,Guilherme Marques,4,,Friant Kern Sink
Sink C97,Sink C97,-13275616.08,4308927.877,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Depletion from Kern River
Sink CN1,Sink CN1,-13607407.36,4854029.573,Sink Node,12,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Calibration Sink for Region 1
Sink CN2,Sink CN2,-13523266.65,4653064.207,Sink Node,12,,,,,,,,,,,,,,,,,13,Stacy Tanaka,4,,Overflow sink for calibration
Sink CN3,SinkCN3,-13417521.68,4508104.603,Sink Node,12,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Sink for calibration flows
Sink CN5,Sink CN5,-13112324.41,4084398.13,Sink Node,12,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Calibration Sink Node for Region 5
Sink CN,Sink CN,-13300539.79,4343627.317,Sink Node,12,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Calibration Flow Sink Node
Sink D613,Sink D613,-13275616.08,4308927.877,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Evaporation ponds for CVPM 14
Sink D66,Sink D66,-13531675.84,4858504.596,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,1,,Local depletion DA15
Sink D724,SinkD724,-13275616.08,4308927.877,Sink Node,12,,,,,,,,,,,,,,,,,4,Mimi Jenkins,3,,Lower Delta Mendota Poll Losses (DWRSIM CP733)
Sink D745,Sink D745,-13100990.99,4001874.3,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,3,,California Aqueduct losses R4
Sink D747,Sink D747,-13531675.84,4858504.596,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,3,,California Aqueduct losses R5
Sink D749,Sink D749,-13399689.53,4535836.851,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,3,,California Aqueduct losses R6
Sink D751,Sink D751,-13275616.08,4308927.877,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,4,,California Aqueduct losses R7
Sink D76a,Sink D76a,-13531675.84,4858504.596,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,1,,Local depletion DA10
Sink D848,Sink D848,-13436938.3,4260441.322,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Coastal Aqueduct deliveries to Castaic WA
Sink D849,Sink D849,-13436938.3,4260441.322,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,4,,SB and SLO overflow
Sink D850,Sink D850,-13275616.08,4308927.877,Sink Node,12,,,,,,,,,,,,,,,,,11,Guilherme Marques,4,,Additional M&I demands to Taft and Exports out of San Joaquin basin
Sink D853,Sink D853,-13275616.08,4308927.877,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,4,,California Aqueduct losses R8C-13C
Sink D861,Sink D861,-13436938.3,4260441.322,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,4,,California Aqueduct losses 14A-C
Sink D863,Sink D863,-13275616.08,4308927.877,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,4,,California Aqueduct losses 15A-18A
Sink D94,Sink D94,-13702897.35,4963554.691,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,1,,Trinity River outflow
SinkDelta,SinkDelta,-13399689.53,4535836.851,Sink Node,12,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,The outflow from Tracy and Harvey Banks pumping facilities
Sink G100,SinkG100,-13399689.53,4535836.851,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Depletion STANISLAUS GOODWIN TO MOUTH
Sink G101,SinkG101,-13399689.53,4535836.851,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Depletion SJR TUOLOMNE TO STANISLAUS
Sink G102,SinkG102,-13399689.53,4535836.851,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Depletion SJR MILLERTON TO Mendota OTA POOL
Sink G103,SinkG103,-13399689.53,4535836.851,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Depletion EASTSIDE BYPASS
Sink G104,SinkG104,-13399689.53,4535836.851,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Depletion LOWER MERCED RIVER
Sink G105,SinkG105,-13399689.53,4535836.851,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Depletion UPPER MERCED RIVER
Sink G10,Sink G10,-13100990.99,4001874.3,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,,,WEST BRANCH LOSSES R29A-29F
Sink G11,Sink G11,-13100990.99,4001874.3,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,,,WEST BRANCH LOSSES R29H-29J
Sink G12,Sink G12,-13056466.52,4285193.948,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,,,EAST BRANCH LOSSES R24-28J
Sink G13,Sink G13,-13056466.52,4285193.948,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,,,EAST BRANCH LOSSES R22A-23
Sink G14,Sink G14,-13056466.52,4285193.948,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,,,EAST BRANCH LOSSES R17-21
Sink G16,SinkG16,-13275616.08,4308927.877,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Mendota Pool losses
Sink G17,SinkG17,-13598423.42,4550870.636,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,3,,South Bay Aqueduct losses R1-9
Sink G18,SinkG18,-13399689.53,4535836.851,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Depletion from Tuolumne River
Sink G19,Sink G19,-13598423.42,4550870.636,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,2,,NAPA SOLANO
Sink G1,Sink G1,-13531675.84,4858504.596,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,2,,Depletion American River Folsom to Mouth
Sink G20,Sink G20,-13598423.42,4550870.636,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,2,,Required Delta Outflow
Sink G21,Sink G21,-13531675.84,4858504.596,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,2,,Local depletion DA69
Sink G22,Sink G22,-13598423.42,4550870.636,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,2,,Surplus Delta outflow
Sink G23,Sink G23,-13598423.42,4550870.636,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,2,,CONTRA COSTA
Sink G24,Sink G24,-13598423.42,4550870.636,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,2,,EAST BAY MUD
Sink G25,SinkG25,-13598423.42,4550870.636,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,3,,San Francisco waste water
Sink G26,SinkG26,-13598423.42,4550870.636,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Santa Clara waste water
Sink G27,SinkG27,-13399689.53,4535836.851,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,3,,San Joaquin Refuges return flow
Sink G30,Sink G30,-13100990.99,4001874.3,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,,,VENTURA outflow (to ocean)
Sink G31,Sink G31,-13531675.84,4858504.596,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,2,,DA16 local demand
Sink G33,Sink G33,-13056466.52,4285193.948,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,,,ANTELOPE VALLEY outflow (to salt sink or evap)
Sink G34,Sink G34,-13100990.99,4001874.3,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,,,CASTAIC LAKE WA outflow
Sink G35,Sink G35,-13531675.84,4858504.596,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,2,,DA24 local demand
Sink G36,Sink G36,-13056466.52,4285193.948,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,,,OWENS VALLEY
Sink G37,Sink G37,-13100990.99,4001874.3,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,,,CENTRAL MWD outflow
Sink G38,Sink G38,-12864342.47,4012874.927,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,,,SR-CR1 excess water outlet needed for Policy 1a only
Sink G39,Sink G39,-13056466.52,4285193.948,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,,,OWENS VALLEY AG
Sink G3,SinkG3,-13682617.98,4884660.383,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,3,,California Aqueduct losses R1-2
Sink G40,Sink G40,-13056466.52,4285193.948,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,,,MOJAVE outflow
Sink G42,SinkG42,-13399689.53,4535836.851,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Depletion from Chowchilla River
Sink G43,SinkG43,-13399689.53,4535836.851,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Depletion from Fresno River
Sink G44,Sink G44,-13100990.99,4001874.3,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,,,SBV outflow
Sink G45,Sink G45,-12864342.47,4012874.927,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,,,COACHELLA VALLEY URBAN outflow
Sink G46,Sink G46,-12864342.47,4012874.927,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,,,EL CENTRO ET AL outflow
Sink G47,SinkG47,-13399689.53,4535836.851,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Depletion San Joaquin River Bypass to Merced
Sink G48,Sink G48,-13100990.99,4001874.3,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,,,EASTERN MWD outflow
Sink G49,SinkG49,-13399689.53,4535836.851,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Depletion San Joaquin River Merced to Tuolumne
Sink G502,Sink G502,-13531675.84,4858504.596,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,2,,Local depletion DA65
Sink G503,Sink G503,-13531675.84,4858504.596,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,2,,Local depletion DA55
Sink G504,Sink G504,-13598423.42,4550870.636,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,2,,Local depletion DA70
Sink G505,Sink G505,-13399689.53,4535836.851,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,2,,Local depletion DA59
Sink G509,SinkG509,-13598423.42,4550870.636,Sink Node,12,,,,,,,,,,,,,,,,,4,Mimi Jenkins,3,,CVP diversion to Ag in Central Coast
Sink G50,Sink G50,-13100990.99,4001874.3,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,,,SAN DIEGO URBAN outflow
Sink G51,Sink G51,-12864342.47,4012874.927,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,,,COLORADO RIVER outflow
Sink G53,Sink G53,-13275616.08,4308927.877,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,,,CALIFORNIA AQUEDUCT LOSSES R30
Sink G54,SinkG54,-13399689.53,4535836.851,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,3,,California Aqueduct losses R6
Sink G55,SinkG55,-13531675.84,4858504.596,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,3,,California Aqueduct losses R5
Sink G56,SinkG56,-13100990.99,4001874.3,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,3,,California Aqueduct losses R4
Sink G57,Sink G57,-13056466.52,4285193.948,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,,,LOS ANGELES AQUEDUCT LOSSES
Sink G58,SinkG58,-13399689.53,4535836.851,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Depletion San Joaquin River Stanislaus to Calaveras
Sink G6,SinkG6,-13436938.3,4260441.322,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,3,,California Aqueduct losses R3
Sink G7,SinkG7,-13399689.53,4535836.851,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Upper DMC losses
Sink G95,Sink G95,-13531675.84,4858504.596,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,2,,DA67 local Ag net diversion
Sink G99,SinkG99,-13598423.42,4550870.636,Sink Node,12,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Santa Clara local supply
Sink R1,Sink R1,-13598423.42,4550870.636,Sink Node,12,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Region 1 outflow sink; represents outflows to Region 2
Sink R2,Sink R2,-13598423.42,4550870.636,Sink Node,12,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Region 2 Sink node to represent boundary outflows from Region 2
