Name,From,To,Type,Type_ID,OriginNode,TerminalNode,Amplitude,AmplitudeMID,AmplitudeMID_text,Unit cost,CostMID,CostMID_text,CostMethod,CostMethod_text,LowerBound,LowerBoundMID,LowerBoundMID_text,UpperBound,UpperBoundMID,UpperBoundMID_text,LowerBoundMonthlyID,LowerBoundMonthlyMID,LowerBoundMonthlyMID_text,UpperBoundMonthlyID,UpperBoundMonthlyMID,UpperBoundMonthlyMID_text,ConstrainedFlowPathname,ConstrainedFlowPathnameMID,ConstrainedFlowPathnameMID_text,LowerBoundPathname,LowerBoundPathnameMID,LowerBoundPathnameMID_text,UpperBoundPathname,UpperBoundPathnameMID,UpperBoundPathnameMID_text,ConstraintMethod,ConstraintMethod_text,AuthorID,AuthorID_text,Categories,Boundary,Description
C156_T30,C156,T30SDMWD,Diversion,3,331,829,1,,,140.6000061,1367,Water distribution costs,2,Constant,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,5,0,Imported SW Diversion
C157_SR-SS,C157,SR-SS,Diversion,3,332,814,1,1368,Ag return flow to the Salton Sea via the Coachella Valley Stormwater Channel (CVSC) after diversion for desalination,0,,,1,None,0,,,0,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,14,Randy Ritzema,,0,Ag return flow to Salton Sea (unconstrined)
C157_T65,C157,T65,Diversion,3,332,855,1,,,0,,,1,None,0,,,0,,,,,,148,1369,App. 13.6 mgd of ag drain water from lands irrigated from the Canal (ID-1)would be delivered and filtered prior to desalination under the preferred alternative (alternative 4). Unit conversion in \Manuel\CALVINRUNS\V29-Basecase\Documentation\unitconversion.xls,,,,,,,,,,31,NoLowerBound+MonthlyUpperBound,6,Jay Lund,,0,Coachella diversion for desalting ag drain water for reuse
C158_HARUC158,C158,HARUC158,Diversion,3,333,566,1,,,1.672399998,1371,2009 opperations and maintainence costs,2,Constant,0,,,0,,,,,,149,1372,Capacity of the recharge facility; 80 taf/y. It includes two sites;  Dike N. 4 (40 taf/y) and Martinez Canyon (average recharge rate 40 taf/y),,,,,,,,,,31,NoLowerBound+MonthlyUpperBound,6,Jay Lund,,0,Artificial Recharge for Coachella
C15_C301,C15,C301,Diversion,3,9,29,1,242,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,11,0,Colusa Basin Drain return flow to Sacramento River
C15_C313,C15,C313,Diversion,3,9,41,1,243,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,/UCD CAP1/C313_SINK/FLOW_FXC(KAF)//1MON/BOUNDARY FLOW/,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,12,0,Colusa Basin Drain diversion to Knights Landing Ridge Cut
C15_Sink C15,C15,Sink C15,Diversion,3,9,232,1,,,0,,,1,None,0,,,3.40E+38,,,,,,,,,/UCD CAP1/C15_SINK/FLOW_FXC(KAF)//1MON/DA12/,244,"Calculated as the sum of runoff and groundwater gains from the CVGSM output file ""Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\OUTPUT\strmdt2a.nea""",,,,,,,54,ConstrainedTimeSeries,6,Jay Lund,11,0,DA 12 local depletion
C161_GW-MWD,C161,GW-MWD,Diversion,3,334,560,1,,,14.80000019,1380,variable cost of AR of GW with no treatment,2,Constant,0,,,45,1381,Estimated UP on artificial recharge capacity; based on filling in 3 years,,,,386,2454,The actual amount projected to be recharged every year in Central MWD service area,,,,,,,,,,31,NoLowerBound+MonthlyUpperBound,6,Jay Lund,5,0,Imported SW recharge to Additional GW
C161_T5,C161,T5CMWD,Diversion,3,334,840,1,,,140.6000061,1382,Water distribution costs,2,Constant,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,4,Mimi Jenkins,5,0,Local & Imported Surface Supply into Central MWD
C16_C20,C16,C20,Diversion,3,12,18,1,247,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,22,0,Cache Creek inflow to Yolo Bypass
C16_HSU6C16,C16,HSU6C16,Diversion,3,12,184,1,,,0,,,1,None,0,,,38.5,248,Upper bound constraint on agricultural deliveries from surface water for Policy 1. 07242012 - Increased upper bound by 6% to account for reduction of loss fraction from 0.93 to 0.88.,,,,,,,/UCD CAP4/C16_C17/FLOW_FXC(KAF)//1MON/CVGSM NAA ID35*1/,249,"Constrained delivery for Policy 4a from CVGSM delivery ID35 in Cnjdvsp2.nda; with an average annual delivery of 127.9 TAF.  Data for Oct 1990 - Sep 1993 calculated by linear regression with DWRSIM CP77 diversion; in ""C:\public\Report\Software & Data Appendices\P [Policy 4a]\Extensions 1990-1993\Alt 4 Diversions 3-7-00 extMJ.xls""",,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,22,0,Cache Creek diversions at Capay Dam to CVPM 6 (DA 65) (Winters; Moore; W. Adams Canals)
C172_HU11,C172,HU11,Diversion,3,335,646,1.052000046,1389,CVPM data adjusted from original CVPM value of 1.1 from CVPEIS CD-ROM disc2\Ag-Econ\naa\model\cesdat95.gms Table Localcst.,0,,,1,None,0,,,3.40E+38,,,,,,,,,/GWUPD1/C172_HU11/FLOW_FXC(KAF)//1MON/C2VSIM_FXD REUSE/,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,33,0,Hidden ag delivery reuse calibration link
C172_SinkR3,C172,Sink R3,Diversion,3,335,776,1,2538,,0,,,1,None,0,,,0,,,,,,,,,/CAWI_WC/AG CAL CVPM11/FLOW(KAF)/01JAN1970/1MON/CALIBRATION CVPM11/,,,,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,,0,Debug losses from CVPM 11
C173_C107,C173,C107,Diversion,3,14,867,1,258,no losses,22.20000076,,,2,Constant,0,,,0,259,proposed facility,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,13,Stacy Tanaka,22,0,Folsom South Canal diversion to Mokelumne River Aqueduct
C173_HSU8C173,C173,HSU8C173,Diversion,3,14,190,1,,,0,,,1,None,0,,,6.699999809,260,Upper bound constraint on agricultural deliveries from surface water for Policy 1,,,,,,,/UCD CAP4/C173_C36/FLOW_FXC(KAF)//1MON/CVGSM NAA ID37*1/,261,"Constrained delivery for Policy 4a from CVGSM delivery ID37 in Cnjdvsp2.nda; with an average annual delivery of 48.8 TAF.  Data for Oct 1990 - Sep 1993 calculated by matching years with DWRSIM CP9 diversion (1991=1935;1992=1986;1993=1977); in ""C:\public\Report\Software & Data Appendices\P [Policy 4a]\Extensions 1990-1993\Alt 4 Diversions 3-7-00 extMJ.xls""",,,,,,,21,NoLowerBound+ConstantUpperBound,13,Stacy Tanaka,22,0,Folsom South Canal diversion to CVPM8
C173_T43,C173,T43GALT,Diversion,3,14,287,1,,,74,262,+$30/af for local delivery and conveyance and +$20/af for water quality treatment,2,Constant,0,,,0,,,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,13,Stacy Tanaka,,0,Surface water delivery source from the South Folsom Canal
C17_HU6,C17,HU6,Diversion,3,13,207,1.001000047,250,CVPM data adjusted from original CVPM value of 1.34 from CVPIAPEIS input data,0,,,1,None,0,,,3.40E+38,,,,,,,,,/GWUPD1/C17_HU6/FLOW_FXC(KAF)//1MON/C2VSIM_FXD REUSE/,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,22,0,Hidden ag delivery reuse calibration link
C17_SinkR1,C17,Sink R1,Diversion,3,13,254,1,,,0,,,1,None,0,,,0,,,,,,,,,/CAWI_WC/AG CAL CVPM6/FLOW(KAF)/01JAN1970/1MON/CALIBRATION CVPM6/,,,,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,,0,Debug losses from CVPM 6
C18_C20,C18,C20,Diversion,3,15,18,1,266,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,22,0,Yolo Bypass Reach 2
C19_C20,C19,C20,Diversion,3,16,18,1,268,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,22,0,Putah Creek inflow to Yolo Bypass
C19_C21,C19,C21,Diversion,3,16,20,1,269,no losses,0,,,1,None,0,,,3.40E+38,,,,,,16,270,Infrastructure capacity: 1000 cfs,,,,,,,,,,31,NoLowerBound+MonthlyUpperBound,13,Stacy Tanaka,22,0,Putah Creek diversion to Putah South Canal
C1_C4,C1,C4,Diversion,3,4,51,1,218,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,/UCD CECT/C1_C4/FLOW_LBC(KAF)//1MON/CALSIM II 2001G-ARC C112/,219,Minimum instream flow requirement,,,,14,LowerBoundTimeSeries+NoUpperBound,13,Stacy Tanaka,11,0,Sacramento River between Red Bluff and Ord Ferry Reach 4; minimum instream flow requirement
C1_HSU2C1,C1,HSU2C1,Diversion,3,4,169,1,,,0,,,1,None,0,,,1.980000019,220,Upper bound constraint on agricultural deliveries from surface water for Policy 1. 07242012 - GW update calibration change to increase maximum by 10%,,,,,,,/UCD CAP4/C1_C6/FLOW_FXC(KAF)/01JAN1920/1MON/CVGSM NAA ID11*1/,221,"Constrained delivery for Policy 4a from CVGSM delivery ID11 in Cnjdvsp2.nda; with an average annual delivery of 5.5 TAF.  Data for Oct 1990 - Sep 1993 calculated by linear regression with DWRSIM CP77 diversion; in ""C:\public\Report\Software & Data Appendices\P [Policy 4a]\Extensions 1990-1993\Alt 4 Diversions 3-7-00 extMJ.xls""",,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,11,0,surface delivery CVPM 2
C201_C323,C201,C323,Diversion,3,19,869,1,281,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,13,Stacy Tanaka,22,0,Mokelumne Aqueduct
C201_C71,C201,C71,Diversion,3,19,63,1,278,no losses,-74,279,Difference (lower) local convey/distribution cost in CCWD compared to EBMUD,2,Constant,0,,,0,280,proposed facility,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,4,Mimi Jenkins,22,0,Proposed EMBUD transfer to Contra Costa Canal
C20_CN2,C20,CN2,Diversion,3,18,74,1,,,0,,,1,None,0,,,0,,,,,,,,,/UCD CAP1/C20_CALB/FLOW_FXC(KAF)//1MON/A03B21 & DWRSIM514 CP55LOC/,275,Constructed from A03B21 by matching resultant flow on C20_C55 to DWRSIM514 FLOW_LOCAL at CP55,,,,,,,54,ConstrainedTimeSeries,13,Stacy Tanaka,22,0,Calibration remove flow to match DWRSIM514 Inflow at CP55 to Calvin C20_D55 Yolo Bypass outflow
C20_D55,C20,D55,Diversion,3,18,123,1,276,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,22,0,Yolo Bypass outflow to Delta
C20_Sink G502,C20,Sink G502,Diversion,3,18,249,1,,,0,,,1,None,0,,,3.40E+38,,,,,,,,,/GWUPD_FINAL/C20_SINK G502/FLOW_LOC(KAF)//1MON/DA65/,,,,,,,,,54,ConstrainedTimeSeries,6,Jay Lund,22,0,DA 65 local depletion
C21_HSU6C21,C21,HSU6C21,Diversion,3,20,185,1,,,0,,,1,None,0,,,42.90000153,289,Upper bound constraint on agricultural deliveries from surface water for Policy 1. 07242012 - Increased upper bound by 6% to account for reduction of loss fraction from 0.93 to 0.88.,,,,,,,/UCD CAP4/C21_C17/FLOW_FXC(KAF)//1MON/CVGSM NAA ID36*1/,290,"Constrained delivery for Policy 4a from CVGSM delivery ID36 in Cnjdvsp2.nda; with an average annual delivery of 131.9 TAF.  Data for Oct 1990 - Sep 1993 calculated by linear regression with DWRSIM CP77 diversion; in ""C:\public\Report\Software & Data Appendices\P [Policy 4a]\Extensions 1990-1993\Alt 4 Diversions 3-7-00 extMJ.xls""",,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,22,0,Putah South Canal delivery to CVPM 6 (DA 65)
C21_T14,C21,T14NAPA,Diversion,3,20,276,0.939999998,291,Added losses for Putah S. Canal,96.19999695,292,treatment (+?) cost,2,Constant,0,,,7.389999866,293,All of Napa does not have access to South Putah Canal Water.  In order to prevent excess diversions; an upper bound has been established.  40% of total Napa demands cannot be met by South Putah Canal water (148.42 x 0.40 = 59.82).  Of that; 32.98 can be met by local supplies; leaving 26.84 taf that must be fullfilled by an alternative source (other than S.Putah).  In total (148.42-32.98-26.84) 88.66 taf/year can come from the S.Putah canal.,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,13,Stacy Tanaka,22,0,Putah S. Canal Diversion
C22_T14,C22,T14NAPA,Diversion,3,21,276,1,,,111,294,includes treatment and NBA pumping,2,Constant,0,,,10.60000038,295,withdrawal capacity,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,4,Mimi Jenkins,22,0,North Bay Aqueduct diversion
C23_C25,C23,C25,Diversion,3,22,23,1,299,no losses,0,,,3,Time Dependant,0,,,3.40E+38,,,,,,,,,,,,/UCD CAP1/C23_C25/FLOW_LBC(KAF)//1MON/FEATHER R. REACH-DWR_514/,300,DV Card for DWRSIM CP7,,,,11,NoLowerBound+NoUpperBound,13,Stacy Tanaka,22,0,Feather River low flow reach; new location mimimum instream flow requirement
C23_SR-7,C23,SR-7,Diversion,3,22,261,1,301,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,22,0,Feather River diversion to Thermalito Forebay/Afterbay
C25_C31,C25,C31,Diversion,3,23,38,1,304,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,/UCD CECT/D42_D43/FLOW_LBC(KAF)//1MON/CALSIM II 2001G-ARC C223/,,,,,,14,LowerBoundTimeSeries+NoUpperBound,8,Brian Van Lienden,22,0,Feather River between Thermalito Afterbay inflow and Yuba River; old location minimum instream flow requirement
C25_T61,C25,T61YUBA,Diversion,3,23,289,1,305,no losses,74,,,2,Constant,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,22,0,Butte/Plumas/Yuba Div.
C26_HSURC26,C26,HSURC26,Diversion,3,24,198,1,,,0,,,1,None,0,,,3.40E+38,,,,,,,,,/UCD_CAP4/C26_C311/FLOW_FXC(KAF)//1MON/MODIFIED L2 FROM C26/,307,"See Stacy""s files in Refuge folder for est of these deliveries to level 2 refuge demands for Sac E. Ref.",,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,22,0,Thermolito Afterbay and GW u/s supply via CVPM 5 to Sacramento East Refuges
C26_HU5,C26,HU5,Diversion,3,24,206,1.100000024,308,CVPM data unadjusted from CVPIAPEIS input data,0,,,1,None,0,,,3.40E+38,,,,,,,,,/GWUPD1/C26_HU5/FLOW_FXC(KAF)//1MON/C2VSIM_FXD REUSE/,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,22,0,Hidden ag delivery reuse calibration link
C26_Sink,C26,Sink Delta,Diversion,3,24,256,1,,,0,,,1,None,0,,,0,,,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,22,1,Overflow for base case boundary flow at HSU5D31 in 1a regional model
C26_SinkR1,C26,Sink R1,Diversion,3,24,254,1,,,0,,,1,None,0,,,0,,,,,,,,,/CAWI_WC/AG CAL CVPM5/FLOW(KAF)/01JAN1970/1MON/CALIBRATION CVPM5/,,,,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,,0,Debug losses from CVPM 5
C27_SR-EL,C27,SR-EL,Diversion,3,25,268,1,320,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,22,0,Yuba River inflow to Englebright Lake
C28_C29,C28,C29,Diversion,3,26,27,1,323,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,/UCD CECT/C28_C29/FLOW_LBC(KAF)//1MON/SWRCB D-1644/,324,Minimum Instream Flow Requirement,,,,14,LowerBoundTimeSeries+NoUpperBound,13,Stacy Tanaka,22,0,Yuba River between Deer Creek and French Dry Creek
C29_C83,C29,C83,Diversion,3,27,69,1,327,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,328,WY 1991-93 data are duplicated from WY 1933-35 data; due to the near duplication of these and immediately preceding water year types according to the 40-30-30 Four River Index for the Sacramento Basin,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,22,0,Yuba River d/s of French Dry Creek
C2_D74,C2,D74,Diversion,3,17,130,1,272,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,5,Ken Kirby,11,0,Sacramento River between Cottonwood Creek and DA58 local inflow
C301_CN1,C301,CN1,Diversion,3,29,73,1,,,1480000,,,1,None,0,,,0,,,,,,,,,/UCD CAP4/C301_CN/FLOW_FXC(KAF)//1MON/CALIB FLOW V50 082200/,,,,,,,,,54,ConstrainedTimeSeries,13,Stacy Tanaka,11,0,Calibration link
C301_D43,C301,D43,Diversion,3,29,106,1,,,0,,,1,None,0,,,0,,,,,,,,,,,,/UCD CAP1/C301_SINK/FLOW_FXC(KAF)//1MON/BOUNDARY FLOW/,,,,,,11,NoLowerBound+NoUpperBound,13,Stacy Tanaka,11,0,Sacramento River outflow from Region 1 to Region 2.  Constrained to match DWRSIM.
C302_C303,C302,C303,Diversion,3,30,31,1,339,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,11,0,Glenn-Colusa and Tehema Colusa canl deliveries to CVPM 3 (DA 12)
C303_HSURC303,C303,HSURC303,Diversion,3,31,199,1,,,0,,,1,None,0,,,3.40E+38,,,,,,,,,/UCD CECT/C303-HSURC303/FLOW_FXC(KAF)//1MON/FULL LEVEL 4 080702/,342,Refuge requirement for the aggregate Sac West Refuges plus conveyance requirements,,,,,,,54,ConstrainedTimeSeries,6,Jay Lund,11,0,Refuge supply
C303_HU3,C303,HU3,Diversion,3,31,204,1.182999969,343,CVPM data unadjusted from CVPIAPEIS input data,0,,,1,None,0,,,3.40E+38,,,,,,,,,/GWUPD1/C303_HU3/FLOW_FXC(KAF)//1MON/C2VSIM_FXD REUSE/,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,11,0,Hidden ag delivery reuse calibration link
C303_Sink R1,C303,Sink R1,Diversion,3,31,254,1,,,0,,,1,None,0,,,0,344,There is no outflow from C303 under the 2020 scenario.  This is an artifact from the 2100 model.,,,,,,,,,,/UCD CAP1/C313_SINK/FLOW_FXC(KAF)//1MON/BOUNDARY FLOW/,345,This is actually the outflow requirement to region 2.  However for the 2100 models the outflow was placed here to compensate for the decreations in flow that occur at the Ridge Cut.  Ignore this link for the 2020 model.,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,11,0,Knights Landing Ridge Cut outflow to Region 2
C303_SinkR1,C303,Sink R1,Diversion,3,31,254,1,2540,,0,,,1,None,0,,,0,,,,,,,,,/CAWI_WC/AG CAL CVPM3/FLOW(KAF)/01JAN1970/1MON/CALIBRATION CVPM3/,,,,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,,0,Debug losses from CVPM 3
C304_C305,C304,C305,Diversion,3,32,33,1,354,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,11,0,DA 12 local inflow to Colusa Basin Drain
C305_C15,C305,C15,Diversion,3,33,9,1,245,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,11,0,Colusa Basin Drain
C305_HSU3C305,C305,HSU3C305,Diversion,3,33,175,1,,,0,,,1,None,0,,,36.70000076,355,Upper bound constraint on agricultural deliveries from surface water for Policy 1,,,,,,,/UCD CAP4/C305_C303/FLOW_FXC(KAF)//1MON/CVGSM NAA ID9*1/,356,"Constrained delivery for Policy 4a from CVGSM delivery ID9 in Cnjdvsp2.nda; with an average annual delivery of 58.1 TAF.  Data for Oct 1990 - Sep 1993 calculated by linear regression with the sume of the 7 other CVPM 2 & 3 CALVIN extended flow links; in ""C:\public\Report\Software & Data Appendices\P [Policy 4a]\Extensions 1990-1993\Alt 4 Diversions 3-7-00 extMJ.xls""",,,,,,,21,NoLowerBound+ConstantUpperBound,2,Andy Draper,11,0,surface delivery CVPM 3
C306_C18,C306,C18,Diversion,3,34,15,1,267,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,22,0,Yolo Bypass Reach 1
C307_D42,C307,D42,Diversion,3,35,105,1,361,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,22,0,CVPM 5 surface return flow to Feather River
C307_HSURC307,C307,HSURC307,Diversion,3,35,200,1,362,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,/UCD_CAP4/C307_C311/FLOW_FXC(KAF)//1MON/MODIFIEDX2 L2 FROM C307/,363,"See Stacy""s files in Refuge folder for est of these deliveries to level 2 refuge demands for Sac E. Ref.  Revised downward after doing 1a run due to infeasibility of delivery in Sept. months because SWAP demand pattern is different from Base Case delivery pattern on which Modified L2 delivery from return flow was estimated (MJ 09/26/00 for A02B21 run).  See file in 1a V20 folder of calibration for Reg2 for details of revised flow.  New u/s delivery is down to 25.97 TAF/yr from 30.21 TAF/yr previously.",,,,,,,11,NoLowerBound+NoUpperBound,13,Stacy Tanaka,22,0,CVPM 5 surface water return flow u/s diversion to Sacramento East Refuges
C308_C33,C308,C33,Diversion,3,36,44,1,365,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,22,0,Bear River outflow from DA 68
C309_D550,C309,D550,Diversion,3,37,124,1,367,no losses,0,,,1,None,0,,,0,,,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,8,Brian Van Lienden,22,0,Isolated Facility Distribution
C309_D59,C309,D59,Diversion,3,37,125,1,368,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,22,0,Old River
C309_Old River PMP,C309,Old R PMP,Diversion,3,37,222,1,369,no losses,0,,,3,Time Dependant,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,22,0,Diversion to Old River Pumping Plant
C30_HSU10C30,C30,HSU10C30,Diversion,3,336,592,1,,,0,,,1,None,0,,,142.5,1398,Upper bound constraint on agricultural surface water deliveries for Policy 1 only,,,,,,,/UCD CAP4/C30_C84/FLOW_FXC(KAF)/01JAN1920/1MON/DWRSIM 514 CP701+702+721+722/,1399,Constrained delivery for Policy 4a from the sum of DWRSIM Run 514 flows for CP701; CP702; CP721; & CP722 in dsimout.dss,,,,,,,21,NoLowerBound+ConstantUpperBound,2,Andy Draper,33,0,surface delivery CVPM 10
C310_C70,C310,C70,Diversion,3,39,62,1,376,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,22,0,Los Vaqueros delivery to Contra Costa Canal
C310_HWTC310,C310,HWTC310,Diversion,3,39,926,1,,,0,,,1,None,0,,,5.599999905,2514,,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,,0,EBMUD and CCWD Intertie.  CCWD transfer to EBMUD
C310_Los Vaqueros PMP,C310,L Vaq PMP,Diversion,3,39,220,1,377,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,378,none,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,22,0,Diversion to Los Vaqueros Pumping Plant
C311_HSURC311,C311,HSURC311,Diversion,3,40,201,1,384,no losses,0,,,1,None,0,,,3.40E+38,,,25,,,26,386,Conveyance loss is added to refuge needs,/UCD CECT/C311-SAC E REF/FLOW_FXC(KAF)//1MON/FULL LEVEL 4 080702/,385,Aggregate Level 4 requirements for the Sutter and Grey Lodge Wildlife Refuges,,,,,,,54,ConstrainedTimeSeries,13,Stacy Tanaka,22,0,Sacramento East Refuges delivery
C313_C306,C313,C306,Diversion,3,41,34,1,,,0,,,1,None,0,,,0,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,13,Stacy Tanaka,,0,Knights Landing Ridge Cut to Yolo Bypass
C313_C314,C313,C314,Diversion,3,41,42,1,,,0,,,1,None,0,,,0,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,13,Stacy Tanaka,,0,Knights Landing Ridge Cut diversion to CVPM 6 (DA 12)
C314_HSU6C314,C314,HSU6C314,Diversion,3,42,186,1,,,0,,,1,None,0,,,34,387,Upper bound constraint on agricultural deliveries from surface water for Policy 1. 07242012 - Increased upper bound by 6% to account for reduction of loss fraction from 0.93 to 0.88.,,,,,,,/UCD CAP4/C314_C17/FLOW_FXC(KAF)//1MON/CVGSM NAA ID24&32*1/,388,"Constrained delivery for Policy 4a from CVGSM delivery ID24 & ID32 in Cnjdvsp2.nda; with an average annual delivery of 96.9 TAF.  Data for Oct 1990 - Sep 1993 calculated by linear regression with DWRSIM CP77 diversion; in ""C:\public\Report\Software & Data Appendices\P [Policy 4a]\Extensions 1990-1993\Alt 4 Diversions 3-7-00 extMJ.xls""",,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,22,0,Knights Landing Ridge Cut and Sacramento River water delivery to CVPM 6 (DA 12)
C315_C316,C315,C316,Diversion,3,338,339,1,1401,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,33,0,Local Groundwater Recharge
C315_Sink G99,C315,Sink G99,Diversion,3,338,775,1,1402,none,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,2,Andy Draper,33,0,Santa Clara local supply spills
C315_T7,C315,T7SCV,Diversion,3,338,858,1,,,170.1999969,1403,treatment ($20/af) + local distribution/conveyance ($95/af),2,Constant,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,4,Mimi Jenkins,33,0,Local surface water yield
C316_GW-SC,C316,GW-SC,Diversion,3,339,562,1,,,14.80000019,1405,rough estimate for variable costs of spreading basin recharge operations,2,Constant,0,,,20,1406,"Corrected from previous value of ""84""; Value is estimated aggregated Santa Clara Valley (includes ACWA and ACFCWCD Zone 7) recharge capacity",,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,1,Matthew Davis,33,0,GW-SC Artificial Recharge
C318_D692,C318,D692,Diversion,3,340,465,1,,,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,2,Andy Draper,33,0,Outflow from DA42 to Eastside Bypass
C31_D37,C31,D37,Diversion,3,38,104,1,373,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,/UCD CECT/D42_D43/FLOW_LBC(KAF)//1MON/CALSIM II 2001G-ARC C223/,,,,,,14,LowerBoundTimeSeries+NoUpperBound,8,Brian Van Lienden,22,0,Feather River between Yuba and Bear rivers
